index,weight,yellowCards,skin_colour,defeats,yellowReds,ties,goals,games,redCards,victories,height,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
1388,64.0,56,0.25,146,3,108,94,479,1,225,170.0,186.59726990323946,0.03236818407551782,0.0026829731678501105,0.001027482206075478,0.1533331267271581,0.04351031632730976,0.004222122574638376,0.0016341591987348442,0.23440924151365145
1389,72.0,22,0.25,169,1,99,41,411,0,143,178.0,55.09713905522289,0.009483959507591557,0.00018519823340517233,0.0,0.015613491191384167,0.010966295179964319,0.00020206664528431064,0.0,0.017654123037361545
1390,96.0,25,0.25,175,0,109,0,462,1,178,196.0,56.3058527375708,0.016958692059551393,0.0,0.0003255591514919932,0.027150598913528234,0.017919549627946754,0.0,0.00032491962514535883,0.028091435564294064
1391,82.0,44,0.0,74,1,63,10,244,1,107,190.0,108.4029917927937,0.05746030864092995,0.001771441385694289,0.00039365364126539755,0.12841361343449362,0.0698481611114297,0.002430345428578344,0.0005400767619062986,0.16719320528853507
1392,78.0,11,0.25,78,0,51,0,203,0,74,185.0,11.0,0.018313757713962365,0.0,0.0,0.018313757713962365,0.02342874478034523,0.0,0.0,0.02342874478034523
1393,83.0,40,0.0,160,0,100,67,501,1,241,191.0,71.3058527375708,0.0255338532506042,0.0,0.0001128867077943397,0.029067867900842977,0.03312203763591376,0.0,0.00011266495385657312,0.03664911009003284
1394,76.0,32,0.0,65,6,44,15,180,1,71,184.0,261.8886870689081,0.06916245609648024,0.010330152449356025,0.0014678317229649684,0.4570126719371442,0.11441670919456859,0.017377629342309808,0.002334513141049777,0.7626504485947462
1395,68.0,31,0.25,68,1,42,12,179,0,69,168.0,64.0971390552229,0.06337793974671292,0.002021276470968153,0.0,0.13027640817539604,0.09453611903073393,0.0032147394073472344,0.0,0.20093479622201016
1397,88.0,19,0.0,43,0,33,4,134,2,58,191.0,81.6117054751416,0.05446562714795097,0.0,0.00850325576267975,0.32066729984430353,0.08161602543405913,0.0,0.008804849312898499,0.3572593414001609
1398,73.0,35,0.25,76,2,58,9,237,1,103,178.0,132.50013084801657,0.060896423302497116,0.0009563300075077301,0.0019126600150154603,0.15242566331077675,0.06278670583732483,0.0009544513988644916,0.0019089027977289832,0.15413614638303533
1400,82.0,62,0.25,72,7,60,8,260,1,128,185.0,324.985826124131,0.08710915460145537,0.008047036984454699,0.0004561357217381043,0.3677227743915527,0.11601000157947146,0.01079720199507093,0.0004552396915993239,0.4876181641631695
1401,72.0,80,0.0,102,0,67,149,317,3,148,179.0,173.91755821271238,0.07464873689783082,0.0,0.002736457712098977,0.1603158790553913,0.10934567176641144,0.0,0.004352199498671371,0.24559498835634685
1402,65.0,6,0.0,21,0,9,12,53,0,23,178.0,6.0,0.03884171107416011,0.0,0.0,0.03884171107416011,0.03876541066157319,0.0,0.0,0.03876541066157319
1403,88.0,49,0.25,85,3,74,18,284,3,125,193.0,242.20897537838107,0.05333091700832524,0.0016926150332929864,0.0014013100349391048,0.15322083772566775,0.06929485243754935,0.0018150485697904669,0.001441674509923973,0.17450061724707722
1404,78.0,8,0.375,50,0,56,41,161,1,55,189.0,39.3058527375708,0.01860182291344221,0.0,0.0004987083891003273,0.03421431430160822,0.018565281609675896,0.0,0.0004977287294819275,0.03414710391809533
1406,74.0,76,1.0,140,3,103,18,428,3,185,185.0,269.20897537838107,0.06495502071879593,0.0034631747370161225,0.0005544121330755069,0.19693254115633785,0.07122219939736735,0.005932622944363884,0.000556759540014313,0.2850048781191104
1407,82.0,26,0.0,73,0,51,60,205,1,81,186.0,57.3058527375708,0.04298652100321695,0.0,0.0005259815041292516,0.0594528205141733,0.04807990651120474,0.0,0.0005249482693754704,0.06451385972711587
1408,72.0,48,0.25,196,0,148,70,578,0,234,173.0,48.0,0.01913462473007371,0.0,0.0,0.01913462473007371,0.021577347512166372,0.0,0.0,0.021577347512166372
1410,72.0,37,0.0,85,1,56,48,226,1,85,185.0,101.4029917927937,0.05547115953223477,0.0022745146124508175,0.0011372573062254088,0.16635389569707498,0.05857640536944436,0.002270046570272304,0.001135023285136152,0.16924132418576476
1411,72.0,24,0.0,42,3,20,19,144,1,82,180.0,154.59726990323946,0.06340278564431265,0.011117297840829512,0.004010454540312249,0.5569042374503138,0.08879909707935424,0.015959833849675396,0.005064531939225614,0.7755734283744352
1412,86.0,19,0.0,45,1,34,12,144,0,65,192.0,52.09713905522289,0.03944245770226182,0.0019126600150154603,0.0,0.10274603218459323,0.03938855125755276,0.0019089027977289832,0.0,0.10256777259689288
1413,80.0,42,0.0,144,0,82,149,412,2,186,191.0,104.6117054751416,0.027951628087123124,0.0,0.0003651441846847697,0.039382778160844886,0.03549228418168498,0.0,0.00036442689774826044,0.046900978976201796
1414,83.0,51,0.0,62,0,54,12,237,0,121,189.0,51.0,0.05356759119029384,0.0,0.0,0.05356759119029384,0.062195278662702,0.0,0.0,0.062195278662702
1415,82.0,31,0.125,142,0,76,83,335,0,117,185.0,31.0,0.02224174033832473,0.0,0.0,0.02224174033832473,0.02219804880369524,0.0,0.0,0.02219804880369524
1416,82.0,10,0.25,13,0,14,2,52,0,25,190.0,10.0,0.06708532501174323,0.0,0.0,0.06708532501174323,0.07075940109192619,0.0,0.0,0.07075940109192619
1417,65.0,10,0.0,69,0,52,3,199,1,78,171.0,41.3058527375708,0.01772762683577208,0.0,0.00424272316528213,0.1505496934543747,0.018087577157168525,0.0,0.004629163146513299,0.16300747692010373
1418,80.0,28,0.25,45,0,41,4,171,0,85,192.0,28.0,0.06847970545335672,0.0,0.0,0.06847970545335672,0.08460451767119499,0.0,0.0,0.08460451767119499
1419,82.0,5,0.0,95,0,55,0,252,0,102,188.0,5.0,0.00805426908155459,0.0,0.0,0.00805426908155459,0.009105237644779815,0.0,0.0,0.009105237644779815
1420,71.0,36,0.0,77,1,72,14,241,1,92,178.0,100.4029917927937,0.04333329612904249,0.0006773202467660382,0.0005926552159202835,0.08430423543492958,0.04370685008721378,0.0006759897231394386,0.0005914910077470089,0.0845973063379866
1421,75.0,7,0.125,35,0,31,17,102,0,36,180.0,7.0,0.025175183103622295,0.0,0.0,0.025175183103622295,0.025125729132501145,0.0,0.0,0.025125729132501145
1422,68.0,49,0.25,76,4,50,9,229,0,103,170.0,181.38855622089156,0.0877094009063494,0.003353383995674615,0.0,0.19869681731675118,0.09614385678973175,0.0033467966292750296,0.0,0.2069132502183986
1425,68.0,19,0.25,112,0,62,31,270,1,96,175.0,50.3058527375708,0.021366482499858005,0.0,0.00032571254608845866,0.03156319150248253,0.030757928279842268,0.0,0.00035537942400949555,0.041883384193846254
1426,77.0,22,0.25,109,0,70,2,290,1,111,181.0,53.3058527375708,0.03813312579375506,0.0,0.0031817522114227104,0.13774059197199467,0.04435195593169647,0.0,0.004989345940201149,0.20054768519243032
1427,77.0,71,0.0,134,1,107,16,400,1,159,183.0,135.4029917927937,0.06947213958267638,0.0006222660642413792,0.0004444757601724136,0.10398205873359694,0.07992562130596025,0.0006789439281552839,0.0004849599486823456,0.11757880764388427
1429,82.0,10,0.875,97,1,86,0,350,1,167,185.0,74.40299179279369,0.008406762404638848,0.0014696410375842999,0.0002324193721141368,0.0643237628235923,0.010260018465230048,0.002927280536557966,0.00023340344662164654,0.11445152336571529
1430,76.0,12,0.625,80,0,43,12,186,0,63,191.0,12.0,0.02689944964807861,0.0,0.0,0.02689944964807861,0.03876767635756268,0.0,0.0,0.03876767635756268
1432,60.0,21,0.0,139,0,115,39,443,0,189,170.0,21.0,0.016844622681601785,0.0,0.0,0.016844622681601785,0.021199393234420067,0.0,0.0,0.021199393234420067
1433,83.0,76,0.0,171,4,176,194,765,3,418,188.0,302.30611443360397,0.025111111029779896,0.0025931675483489135,0.0004107432248021858,0.1237962048795875,0.033554134291515915,0.0014352511319172163,0.00044815495257698895,0.09508671353273429
1434,72.0,43,0.0,91,0,68,76,324,0,165,175.0,43.0,0.04856401707705575,0.0,0.0,0.04856401707705575,0.06596163114560136,0.0,0.0,0.06596163114560136
1436,75.0,50,0.5,98,0,71,19,266,1,97,180.0,81.3058527375708,0.05989817225950669,0.0,0.0008950402293882851,0.08791816987493797,0.06869358115119642,0.0,0.0009765631843329425,0.09926572438885674
1437,70.0,67,0.25,122,2,90,57,399,2,187,178.0,195.8059835855874,0.06321203021200326,0.005849151176166324,0.0005782905621524254,0.2749060792228714,0.08551060592761357,0.014489063061125332,0.00063096300512797,0.5848099757629633
1439,87.0,47,0.125,117,2,79,28,387,1,191,186.0,144.50013084801657,0.034581122458745894,0.0012198068544071853,0.003865763796588398,0.1959742716738035,0.04824076622521782,0.001332322699967106,0.011774051191526894,0.4609335486190201
1440,70.0,12,0.125,172,0,121,44,481,0,188,182.0,12.0,0.006577399732101241,0.0,0.0,0.006577399732101241,0.008294707344183458,0.0,0.0,0.008294707344183458
1441,77.0,74,0.25,119,1,112,52,465,0,234,180.0,107.0971390552229,0.05631455060121962,0.0027365729665362825,0.0,0.14688728660943484,0.0791162006611952,0.005450798240487248,0.0,0.259522027988566
1442,86.0,1,0.125,22,0,18,0,69,0,29,195.0,1.0,0.002532478168424217,0.0,0.0,0.002532478168424217,0.002763143893655225,0.0,0.0,0.002763143893655225
1443,68.0,40,0.0,107,2,70,42,293,0,116,179.0,106.19427811044578,0.05210731735890796,0.0010741859427152722,0.0,0.087659798876121,0.06808817265340382,0.0017084391623137006,0.0,0.1246326211758889
1444,72.0,34,0.0,64,0,63,8,258,0,131,185.0,34.0,0.0605822436795776,0.0,0.0,0.0605822436795776,0.0745451259358892,0.0,0.0,0.0745451259358892
1446,79.0,33,0.25,79,1,50,68,198,1,69,185.0,97.4029917927937,0.057499076574035544,0.004611344693735904,0.0006587635276765576,0.23074454712050194,0.05738612575017536,0.004602286197264398,0.0006574694567520568,0.23029127398549862
1447,80.0,18,0.25,97,0,59,0,265,0,109,189.0,18.0,0.019836885650833646,0.0,0.0,0.019836885650833646,0.022121268865887774,0.0,0.0,0.022121268865887774
1448,82.0,64,0.0,155,3,133,20,494,5,206,182.0,319.8206808535226,0.047117557778832225,0.0018715875754454173,0.0013454632715677016,0.15118262706088534,0.06540366893098883,0.001879511964900627,0.0013511600260778642,0.16990935459054604
1449,85.0,51,0.875,197,1,145,11,562,1,220,191.0,115.4029917927937,0.02258178394964802,0.00024600126786650906,0.001647773652847584,0.08230868144088255,0.029866539108744778,0.00026840780292283436,0.002589798446120934,0.11982591825984028
1450,80.0,68,0.25,104,1,87,7,286,0,95,184.0,101.0971390552229,0.07285134137736933,0.0009960830233463004,0.0,0.10581883971160867,0.07315979736894715,0.0010003004855213423,0.0,0.10626688163525398
1451,64.0,10,0.5,62,0,48,20,170,0,60,172.0,10.0,0.015303218158444884,0.0,0.0,0.015303218158444884,0.01689686900758676,0.0,0.0,0.01689686900758676
1453,72.0,50,0.0,103,2,67,61,297,2,127,173.0,178.80598358558737,0.06258290444870622,0.001612135476952056,0.004159695504605752,0.24616279140556938,0.06885375907231543,0.0029792808292343504,0.004406966457829197,0.30542327391025925
1456,67.0,40,0.25,130,1,89,59,348,0,129,170.0,73.0971390552229,0.03378437001779009,0.00033395651055825496,0.0,0.044837375086133675,0.04229949169746345,0.00033330048849236214,0.0,0.05333078431226887
1457,78.0,7,0.0,57,0,28,44,162,0,77,180.0,7.0,0.017245850771410356,0.0,0.0,0.017245850771410356,0.0227186067177499,0.0,0.0,0.0227186067177499
1458,80.0,26,0.0,50,0,37,18,154,1,67,184.0,57.3058527375708,0.046679942442348764,0.0,0.0009563300075077301,0.07661866882590575,0.0486941082225341,0.0,0.0009544513988644916,0.07857402316055433
1459,68.0,13,0.5,76,0,75,82,355,0,204,170.0,13.0,0.02027900042572306,0.0,0.0,0.02027900042572306,0.02578911838635968,0.0,0.0,0.02578911838635968
1460,71.0,15,0.625,65,0,48,11,194,0,81,181.0,15.0,0.026147019025270727,0.0,0.0,0.026147019025270727,0.047993007163233334,0.0,0.0,0.047993007163233334
1461,75.0,92,0.25,62,3,77,37,349,9,210,186.0,473.0440918038058,0.08718614177598243,0.0036532700660461435,0.0067988742217567465,0.42094348432577794,0.11617669018653806,0.00581034381772389,0.008959031180805745,0.5889525582980102
1463,71.0,16,0.5,18,1,21,20,164,0,125,172.0,49.09713905522289,0.03894774456914189,0.0010134071073621153,0.0,0.072488620521057,0.05488989672347491,0.0016117734562864216,0.0,0.1082349869317038
1464,88.0,6,0.25,33,0,47,0,210,1,130,199.0,37.3058527375708,0.004514980410701897,0.0,0.0005284194202673886,0.021057600965265304,0.0071564227699169175,0.0,0.0008404247307779198,0.03346663562866306
1465,75.0,12,0.875,42,1,25,5,134,0,67,180.0,45.09713905522289,0.0277246049814422,0.000986586249510254,0.0,0.0603777872714539,0.04620168811580645,0.0010776942355889712,0.0,0.0818702840901068
1466,72.0,23,0.0,98,0,60,32,275,2,117,183.0,85.6117054751416,0.02552809528920975,0.0,0.0036469429176636758,0.13969875321191558,0.035572217885543204,0.0,0.004855711989370617,0.18758442236083664
1467,82.0,42,0.0,127,1,76,25,354,2,151,191.0,137.7088445303645,0.04750922105127152,0.00035434543436075895,0.0021260726061645536,0.1257955570838638,0.05854466330597636,0.00035364936042136955,0.002121896162528217,0.13667721415315798
1468,74.0,17,0.125,53,1,59,142,355,0,243,186.0,50.09713905522289,0.017297957985463495,0.0015768802083892268,0.0,0.06948818151595058,0.03138285237061978,0.003207519683920296,0.0,0.1375425773716944
1470,89.0,10,0.25,180,0,135,0,511,0,196,195.0,10.0,0.009795518994349111,0.0,0.0,0.009795518994349111,0.017032621260125953,0.0,0.0,0.017032621260125953
1471,73.0,54,0.0,97,1,57,27,347,3,193,180.0,181.01469726793528,0.060380694776124524,0.00034702064852259383,0.0021555208248050864,0.13934650294942563,0.08190307546235355,0.00043822891902837167,0.003369674761895852,0.2018977408028761
1472,83.0,56,0.25,106,0,75,17,317,0,136,184.0,56.0,0.04941192569025598,0.0,0.0,0.04941192569025598,0.052641900677532154,0.0,0.0,0.052641900677532154
1473,71.0,92,0.0,75,0,85,36,390,2,230,183.0,154.6117054751416,0.06529105320790285,0.0,0.003069852219824845,0.16139539472784428,0.09036502718480607,0.0,0.004571146011652069,0.23346865106751977
1474,75.0,12,0.0,38,0,34,19,154,1,82,183.0,43.3058527375708,0.011778704716251153,0.0,0.0014764393098364956,0.05799989632595315,0.011755566702895523,0.0,0.0014735390017557063,0.05788596169492674
1476,74.0,12,0.25,68,0,35,0,180,1,77,188.0,43.3058527375708,0.03920403579810121,0.0,0.001814942687370689,0.096022364296059,0.04513661897909507,0.0,0.0019802531237862447,0.10713013165546183
1477,100.0,27,0.25,140,1,84,0,387,3,163,193.0,154.01469726793528,0.029330148240905265,0.00021373216675728315,0.0037972815033258034,0.1552812070308642,0.03427634120658575,0.00021331231263511176,0.007150652730709095,0.26519364984514865
1479,79.0,46,0.0,148,0,125,68,595,1,322,186.0,77.3058527375708,0.03216228230977805,0.0,0.0010246320680852795,0.06423926294344842,0.056489030477113227,0.0,0.001606738523115624,0.10678935006955298
1480,83.0,45,0.25,57,2,38,21,177,0,82,182.0,111.19427811044578,0.10800615762097868,0.0060634161354482605,0.0,0.30868788460559177,0.1386913343995644,0.0167810172375932,0.0,0.694094995400279
1481,80.0,14,0.0,139,0,99,0,438,0,200,186.0,14.0,0.007524049463105345,0.0,0.0,0.007524049463105345,0.008317402630073207,0.0,0.0,0.008317402630073207
1482,77.0,28,0.0,31,1,30,9,80,0,19,185.0,61.09713905522289,0.14925530993517466,0.004867020976147001,0.0,0.31033977996739853,0.2373831257109563,0.007740754099270314,0.0,0.4935799405267925
1483,69.0,17,0.375,34,0,18,2,101,0,49,181.0,17.0,0.05891161201806416,0.0,0.0,0.05891161201806416,0.07541514613339736,0.0,0.0,0.07541514613339736
1484,81.0,28,0.5,75,1,52,16,191,1,64,186.0,92.40299179279369,0.04143180500545955,0.0005724968752427227,0.0005724968752427227,0.07830231656311666,0.04442028821758439,0.0005713722659869064,0.0005713722659869064,0.08121837157456906
1485,75.0,64,0.25,54,1,48,33,207,2,105,176.0,159.7088445303645,0.10211815962962477,0.0013605036416437276,0.0014033903302494333,0.19108126885436397,0.17236081312918602,0.001366264077785248,0.002232022320223202,0.2874556073616788
1487,87.0,71,0.875,134,1,85,15,365,1,146,187.0,135.4029917927937,0.06167730905602046,0.0002022846338865164,0.0002745291459888437,0.07696672072899517,0.07796924756080245,0.0002207093264901077,0.00029953408595086053,0.09465126481509066
1488,81.0,53,0.25,87,1,57,2,218,1,74,186.0,117.4029917927937,0.08721589546857678,0.0030056085950242945,0.006011217190048589,0.37487922120888434,0.08704456911285355,0.002999704396431259,0.005999408792862518,0.37414281082794354
1489,72.0,19,0.125,55,0,37,20,167,0,75,179.0,19.0,0.037111222175731144,0.0,0.0,0.037111222175731144,0.05705536768716414,0.0,0.0,0.05705536768716414
1490,67.0,14,0.125,54,1,22,52,148,0,72,175.0,47.09713905522289,0.03740312918252455,0.0020037390633495297,0.0,0.10372115959258603,0.037329654711144564,0.001999802930954173,0.0,0.10351741039997708
1491,66.0,51,0.0,99,0,61,43,257,0,97,176.0,51.0,0.0666066996712925,0.0,0.0,0.0666066996712925,0.06647585788998508,0.0,0.0,0.06647585788998508
1492,77.0,44,0.75,169,2,122,99,448,2,157,184.0,172.80598358558737,0.03023880205743064,0.00044897743319791974,0.0010319691692701693,0.0774053454395244,0.031065198407937467,0.00045087842467913007,0.0010363385750678756,0.07843144714388135
1493,77.0,29,0.25,61,0,32,41,156,1,63,180.0,60.3058527375708,0.043003065208508856,0.0,0.0009482483454724535,0.07268878827051466,0.04340648643680892,0.0,0.0009463856123952143,0.07303389505140924
1496,81.0,2,0.25,29,0,21,0,94,0,44,186.0,2.0,0.010200853413415787,0.0,0.0,0.010200853413415787,0.010180814921221243,0.0,0.0,0.010180814921221243
1497,91.0,7,0.375,108,0,63,0,276,0,105,194.0,7.0,0.011072758217467353,0.0,0.0,0.011072758217467353,0.015285661541959246,0.0,0.0,0.015285661541959246
1498,72.0,18,0.125,38,2,30,3,110,0,42,181.0,84.19427811044578,0.05610469377378684,0.008210442991285878,0.0,0.3278468671613557,0.05599448206671683,0.00819431444878783,0.0,0.32720284684046963
1499,80.0,26,0.125,68,1,46,58,197,0,83,194.0,59.09713905522289,0.04327109508737013,0.000978570240240468,0.0,0.07565897040391177,0.055343896886048176,0.000976647943024131,0.0,0.08766814966431524
1500,75.0,43,0.25,72,2,44,0,177,2,61,175.0,171.80598358558737,0.09109428521440291,0.006977404217821396,0.009515009383238545,0.6199018854044066,0.14972543241320968,0.010456560563271006,0.016817491768695413,1.0222935921412377
1501,67.0,62,0.0,135,3,110,71,500,0,255,178.0,161.29141716566866,0.040358726675832825,0.0013058851137002106,0.0,0.08357978787411426,0.05530167775092165,0.0013033198412080642,0.0,0.09843783576881598
1502,81.0,9,0.5,51,0,27,32,112,0,34,183.0,9.0,0.026078363925486184,0.0,0.0,0.026078363925486184,0.03781584547225566,0.0,0.0,0.03781584547225566
1503,78.0,24,0.25,67,1,55,0,189,1,67,184.0,88.40299179279369,0.053105787652856916,0.002760399956620687,0.0018402666377471245,0.2020782452243391,0.09116242061547034,0.0043902784443622675,0.002926852296241512,0.32809568375043385
1504,78.0,40,0.0,53,0,59,45,318,0,206,182.0,40.0,0.04296621105658245,0.0,0.0,0.04296621105658245,0.05477749992557342,0.0,0.0,0.05477749992557342
1505,69.0,13,0.25,34,0,20,5,88,0,34,175.0,13.0,0.06284274395817538,0.0,0.0,0.06284274395817538,0.09864617000423938,0.0,0.0,0.09864617000423938
1506,82.0,21,0.0,85,0,64,0,214,5,65,182.0,177.52926368785398,0.03564139324004714,0.0,0.007380891085379728,0.26670648263099406,0.056685858182803806,0.0,0.011738939118082655,0.4241833575088087
1507,70.0,47,0.0,107,1,71,0,318,2,140,172.0,142.7088445303645,0.04802488229194721,0.00045373567184267224,0.006485536274424627,0.26607747844855,0.05556741679754527,0.0004950632809465612,0.006591809280812639,0.2783148056674413
1508,74.0,22,0.125,51,1,42,11,185,0,92,177.0,55.09713905522289,0.028476512853532962,0.0044883755019029465,0.0,0.17702890097207066,0.029885795149588373,0.004479558565337347,0.0,0.17814636789257327
1509,79.0,32,0.125,76,0,48,28,212,0,88,182.0,32.0,0.05041825777928213,0.0,0.0,0.05041825777928213,0.08895365797395101,0.0,0.0,0.08895365797395101
1510,84.0,21,0.0,87,0,62,55,225,1,76,191.0,52.3058527375708,0.04309629255299384,0.0,0.0010018695316747648,0.07446067257386306,0.043011634467347695,0.0,0.0009999014654770864,0.0743144024976546
