games,goals,height,skin_colour,redCards,ties,victories,defeats,yellowReds,yellowCards,weight,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
215,47,177.0,0.75,0,52,86,77,0,5,64.0,5.0,0.012647188719212728,0.0,0.0,0.012647188719212728,0.013207807236496389,0.0,0.0,0.013207807236496389
63,3,184.0,0.0,0,10,24,29,0,10,76.03452685421995,10.0,0.05526138371716611,0.0,0.0,0.05526138371716611,0.0631476131985335,0.0,0.0,0.0631476131985335
116,15,183.0,0.125,0,23,70,23,0,25,82.0,25.0,0.09087619518133566,0.0,0.0,0.09087619518133566,0.10515070814018168,0.0,0.0,0.10515070814018168
188,6,191.0,0.0,1,51,90,47,1,22,85.0,86.40299179279369,0.03318732945511396,0.004440455759370597,0.0014801519197901987,0.22649112922175263,0.03829123214833335,0.005361776625525358,0.0017872588751751193,0.27170236185653857
124,7,196.0,0.125,0,22,77,25,1,26,85.0,59.09713905522289,0.09721924686404469,0.0048149785088949385,0.0,0.25658126012085036,0.10745935032944103,0.005654813275881366,0.0,0.2946174916526071
201,33,168.0,0.0,2,48,82,71,0,19,69.0,81.6117054751416,0.03889252188942933,0.0,0.002869283908519826,0.1287179013918326,0.04287835206992147,0.0,0.0034809534473866357,0.15185256808014688
268,54,183.0,0.0,0,65,98,105,0,14,78.0,14.0,0.01624388823379334,0.0,0.0,0.01624388823379334,0.01961422542174923,0.0,0.0,0.01961422542174923
238,11,179.0,0.0,0,61,103,74,0,17,72.0,17.0,0.02257044502332237,0.0,0.0,0.02257044502332237,0.02759808694644773,0.0,0.0,0.02759808694644773
459,35,188.0,0.0,3,107,236,116,3,89,80.0,282.20897537838107,0.07237569511945799,0.0016462153594161946,0.002197320766640926,0.1956497141225665,0.08559922100778417,0.002127762832924841,0.0026532283539802072,0.23908365949448432
182,12,190.0,0.0,1,48,56,78,1,39,85.0,103.4029917927937,0.0868428119645944,0.0013078054633762716,0.0017437406178350287,0.1847167182376031,0.10486125400620049,0.0015791533897095231,0.002105537852946031,0.22304237129265253
397,42,178.0,0.0,0,95,166,136,0,58,70.0,58.0,0.04433248303666781,0.0,0.0,0.04433248303666781,0.050940339651296636,0.0,0.0,0.050940339651296636
124,0,188.0,0.0,0,28,40,56,0,3,73.0,3.0,0.007101031004057172,0.0,0.0,0.007101031004057172,0.008781488625179407,0.0,0.0,0.008781488625179407
152,44,190.0,0.0,2,37,66,49,1,19,88.0,114.70884453036449,0.03691857802797424,0.0021215510850326187,0.008486204340130475,0.3728037126751166,0.044600510986109405,0.0025617377210843378,0.010246950884337351,0.4501762359580335
247,18,194.0,0.125,1,53,95,99,1,38,85.0,102.4029917927937,0.05192623205035202,0.0013399270010732325,0.002009890501609849,0.15919531839076084,0.061752256725311004,0.0016179396133164238,0.0024269094199746355,0.1912778979993475
150,7,179.0,0.0,1,39,62,49,0,21,67.0,52.3058527375708,0.03577281349117222,0.0,0.0005699689482177184,0.05361617744906423,0.03958407334545958,0.0,0.0006882280444704191,0.06112963915551685
208,21,177.0,0.0,0,58,82,68,0,37,72.0,37.0,0.06582267499637763,0.0,0.0,0.06582267499637763,0.07610251963307574,0.0,0.0,0.07610251963307574
171,22,172.0,0.0,1,35,59,77,2,25,78.0,122.50013084801658,0.051618949476684294,0.005195635310283963,0.0019483632413564865,0.2845747865345809,0.0623686764879538,0.006273643398573888,0.002352616274465208,0.3436589830698551
231,6,187.0,1.0,3,67,66,98,1,17,84.0,144.01469726793528,0.03152547747855584,0.0013750350721233805,0.002253311115650977,0.14757703042493267,0.03771492689712258,0.0016466805814002573,0.0025748761463402032,0.17282403653407236
143,25,178.0,0.125,2,44,39,60,0,15,74.0,77.6117054751416,0.05910887944653456,0.0,0.005182824502618895,0.2213616200901954,0.07078615371070593,0.0,0.006206719114508662,0.26509278829298
256,25,186.0,0.25,3,82,85,89,1,57,64.0,184.01469726793528,0.08322401168487994,0.0003873338231333466,0.007370876625052004,0.32679523126059634,0.08994828763337971,0.00046385368490148087,0.007276102640149888,0.3330851152998242
281,27,180.0,0.125,2,79,88,114,0,34,67.0,96.6117054751416,0.03935792211586087,0.0,0.003147879033037173,0.13790495955980941,0.04713328946029712,0.0,0.0037697593184257464,0.1651488195390188
365,23,183.0,0.125,2,92,185,88,0,37,76.0,99.6117054751416,0.04275102147226497,0.0,0.0011530993610563852,0.07884978026128313,0.04988352111705716,0.0,0.0013382775320810105,0.09177944045838494
340,90,180.0,0.25,2,81,137,122,4,77,81.0,272.00026169603314,,,,,,,,
3,0,181.0,1.0,0,2,0,1,0,1,78.0,1.0,0.10477607029863216,0.0,0.0,0.10477607029863216,0.13316438893414184,0.0,0.0,0.13316438893414184
175,36,180.0,0.0,0,41,74,60,2,13,83.0,79.19427811044578,0.021798354555005475,0.007343830678959064,0.0,0.26485813973452554,0.026321151310042368,0.008867553649907323,0.0,0.3198118075406743
292,16,186.0,0.25,3,58,142,92,0,45,75.0,138.91755821271238,0.04438549834754915,0.0,0.0048041202381437715,0.19478257905646165,0.04990099672253249,0.0,0.005800895447440218,0.2315029753461408
132,5,188.0,0.25,4,32,51,49,2,35,78.0,226.41768906072897,0.09843890796201994,0.003350836385472326,0.006749074281815143,0.4206275313447292,0.12099077350723995,0.003854823169905024,0.008427926574348751,0.5124178202145032
27,8,173.0,0.5,0,3,17,7,0,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,11,177.0,0.25,0,26,72,31,0,17,70.0,17.0,0.04660696254089165,0.0,0.0,0.04660696254089165,0.05044747780788882,0.0,0.0,0.05044747780788882
29,0,179.0,0.125,1,3,19,7,0,0,75.0,31.3058527375708,0.0,0.0,0.01563408432253257,0.489438341487969,0.0,0.0,0.01817326866824831,0.568929672688491
89,5,176.0,0.125,0,23,34,32,1,16,67.0,49.09713905522289,0.0621114719748423,0.0019199752676794383,0.0,0.12565716039181746,0.07139819293770373,0.0022318049241708453,0.0,0.14526455085711737
313,73,174.0,0.25,2,88,111,114,2,41,72.0,169.80598358558737,0.040386731386119964,0.000918931288550112,0.0010806631953349315,0.10463181087752622,0.04681089558244344,0.0010681780173343444,0.001256177348385189,0.12149023503870937
548,58,183.0,0.0,7,81,369,98,12,152,75.0,768.3066378256702,,,,,,,,
174,5,185.0,0.25,1,46,66,62,3,53,76.0,183.59726990323946,0.08617754507590299,0.00270480987826424,0.001189549894105739,0.21293888754362222,0.10092980643949537,0.003144107169959626,0.0013827487030188932,0.2482788859179489
57,1,180.0,0.5,0,12,16,29,0,19,75.0,19.0,0.10142612204243004,0.0,0.0,0.10142612204243004,0.1178990804852609,0.0,0.0,0.1178990804852609
86,2,178.0,0.0,1,15,26,45,0,7,73.0,38.3058527375708,0.02536836027315948,0.0,0.010205672353539079,0.3448656360609514,0.02776097134462542,0.0,0.011579822114712151,0.39027717719506966
345,89,178.0,0.25,2,87,132,126,0,32,71.0,94.6117054751416,0.03422718552654659,0.0,0.0038731872481412,0.15548061514189207,0.040491022488055334,0.0,0.004425921208251199,0.1790482600616589
292,57,173.0,0.125,0,47,159,86,0,14,69.0,14.0,0.013839667540628259,0.0,0.0,0.013839667540628259,0.015032320747467406,0.0,0.0,0.015032320747467406
461,58,168.0,1.0,0,111,210,140,1,22,64.0,55.09713905522289,,,,,,,,
126,31,179.0,0.5,2,32,52,42,2,18,76.0,146.80598358558737,0.05375320748675298,0.0057860484137253225,0.006509304465440988,0.44903418343517937,0.06253185159181357,0.006986557421139103,0.007859877098781491,0.5398270690664124
665,0,188.0,0.0,1,180,272,213,0,20,84.0,51.3058527375708,0.009889336474602318,0.0,0.000578316806342436,0.02799403724962086,0.011120069196993872,0.0,0.0006608471148683739,0.03180845165711172
194,58,172.0,0.25,0,35,116,43,0,9,63.0,9.0,,,,,,,,
263,90,173.0,0.25,0,58,120,85,0,18,70.0,18.0,,,,,,,,
393,75,191.0,1.0,1,97,161,135,0,34,84.0,65.3058527375708,0.039546058978711336,0.0,0.0006766700046999932,0.06072979049778068,0.046951863559387665,0.0,0.000773236079982043,0.071158678410682
224,9,176.0,0.75,1,78,97,49,5,51,72.0,247.79154801368526,0.07651461211003766,0.011761278695098003,0.0011063500580303061,0.5004145205418263,0.08900070013734679,0.013833944640065002,0.0013249154103220462,0.5883422962971138
473,73,175.0,0.875,0,126,250,97,3,55,72.0,154.29141716566866,0.03862487939800896,0.001216701571722452,0.0,0.0788942205060152,0.044790928867653804,0.0013889893607516096,0.0,0.09076250288667498
251,61,174.0,0.25,0,64,119,68,1,29,71.0,62.09713905522289,0.041695958588777164,0.0014465121034313306,0.0,0.0895713708211069,0.04943609617450057,0.0017466393552847757,0.0,0.10724486179568564
7,0,185.0,0.75,1,3,3,1,0,0,73.0,31.3058527375708,0.0,0.0,0.05500140288493522,1.7218658190755838,0.0,0.0,0.06586722325601028,2.0620295914853566
141,3,178.0,0.25,0,37,61,43,1,30,72.0,63.09713905522289,0.06904265076634201,0.0021319205894362596,0.0,0.13960312296960659,0.07738890952123009,0.002478173000215679,0.0,0.15940934591226735
479,94,170.0,0.25,1,108,225,146,3,56,64.0,186.59726990323946,0.030425345820133502,0.002480942184201562,0.0009119882521477332,0.14108800419875253,0.03694647645293522,0.0028434259607438184,0.0010601073389811513,0.1642433051090661
411,41,178.0,0.25,0,99,143,169,1,22,72.0,55.09713905522289,0.010793746268839034,0.00022555666823333105,0.0,0.018259026682190368,0.012539791645023633,0.00025774535999401434,0.0,0.02107042566558401
462,0,196.0,0.25,1,109,178,175,0,25,96.0,56.3058527375708,0.018762665543217878,0.0,0.0003693222391739568,0.030324613175507668,0.02262497719367653,0.0,0.00044595047368972994,0.036585837051257154
244,10,190.0,0.0,1,63,107,74,1,44,82.0,108.4029917927937,0.0561829019278033,0.0013857843318335734,0.0003079520737407941,0.11168910092980708,0.06924834751838645,0.0018351292300367273,0.00040780649556371716,0.1427526049247587
203,0,185.0,0.25,0,51,74,78,0,11,78.0,11.0,0.01870691567302808,0.0,0.0,0.01870691567302808,0.02219444381598698,0.0,0.0,0.02219444381598698
501,67,191.0,0.0,1,100,241,160,0,40,83.0,71.3058527375708,0.02893913462735662,0.0,0.0001280614337041822,0.03294820701226193,0.032553835865685124,0.0,0.00015463205559865215,0.03739472422676438
180,15,184.0,0.0,1,44,71,65,6,32,76.0,261.8886870689081,0.05752211137384276,0.008768910647532041,0.0013028403602110474,0.3885344948953661,0.06759493009459193,0.010114068212931508,0.0015144390556873593,0.44975245820936993
179,12,168.0,0.25,0,42,69,68,1,31,68.0,64.0971390552229,0.056875790604407665,0.0017940752501266883,0.0,0.11625454863338441,0.06774462164072849,0.0020854570602907895,0.0,0.13676728395886908
116,5,183.0,0.25,0,32,60,24,1,20,78.0,53.09713905522289,0.05852903536998134,0.00665600975796227,0.0,0.278823915882179,0.06011325202969305,0.009614732284323333,0.0,0.37833338342268324
134,4,191.0,0.0,2,33,58,43,0,19,88.0,81.6117054751416,0.0529220013583264,0.0,0.009406005649743645,0.3473850290779599,0.060582129222118586,0.0,0.011400047460504409,0.41747033622198765
237,9,178.0,0.25,1,58,103,76,2,35,73.0,132.50013084801657,0.06790771690474723,0.001084884077573498,0.0021697681551469962,0.17174071841869704,0.08206199547124929,0.0013099795164635817,0.0026199590329271634,0.20743862135042426
188,25,178.0,0.5,0,48,71,69,3,31,71.0,130.29141716566866,,,,,,,,
260,8,185.0,0.25,1,60,128,72,7,62,82.0,324.985826124131,0.08504697675901109,0.007144951433694779,0.0005174514841542971,0.3377236878645933,0.10171486685142708,0.008934349943663359,0.0006248140783132531,0.41697662682891184
317,149,179.0,0.0,3,67,148,102,0,80,72.0,173.91755821271238,0.07460926418436296,0.0,0.00242886667153631,0.15064700652267243,0.08509774265926447,0.0,0.002823347096674291,0.17348503109479788
53,12,178.0,0.0,0,9,23,21,0,6,65.0,6.0,0.044062984073754384,0.0,0.0,0.044062984073754384,0.05320532189944393,0.0,0.0,0.05320532189944393
284,18,193.0,0.25,3,74,125,85,3,49,88.0,242.20897537838107,0.05959448194165962,0.0020329927827665195,0.001628371362674955,0.17785828085312727,0.06743603240365341,0.002348178944105437,0.0019296738733312715,0.20556412355330414
161,41,189.0,0.375,1,56,55,50,0,8,78.0,39.3058527375708,0.021102361459124447,0.0,0.0005657469560086982,0.03881355235066171,0.02548075119905221,0.0,0.0006831300589558233,0.04686672022533127
335,56,174.0,0.875,0,93,139,103,0,27,72.0,27.0,,,,,,,,
428,18,185.0,1.0,3,103,185,140,3,76,74.0,269.20897537838107,0.07373929831871873,0.0038525250101368413,0.0006377782687468824,0.22121304685355458,0.08699355620520732,0.003917181893551359,0.0007637747659503559,0.24055169038819244
205,60,186.0,0.0,1,51,81,73,0,26,82.0,57.3058527375708,0.04671447701173001,0.0,0.000596686242665424,0.0653942486551482,0.05599385294462515,0.0,0.00072048873405497,0.07854936715202884
578,70,173.0,0.25,0,148,234,196,0,48,72.0,48.0,0.021382238691852008,0.0,0.0,0.021382238691852008,0.025230234786796094,0.0,0.0,0.025230234786796094
172,0,185.0,0.75,0,49,65,58,0,2,80.0,2.0,0.002062552608185071,0.0,0.0,0.002062552608185071,0.0024700208721003857,0.0,0.0,0.0024700208721003857
226,48,185.0,0.0,1,56,85,85,1,37,72.0,101.4029917927937,0.0604859553091058,0.002580264833147779,0.0012901324165738896,0.18627403473632786,0.07347358471987166,0.003115626958075546,0.001557813479037773,0.22536060276285844
144,19,180.0,0.0,1,20,82,42,3,24,72.0,154.59726990323946,0.06790624686135249,0.013596120702988856,0.004041435912690578,0.6444195419107908,0.07634459361852836,0.014300410240617628,0.004847248351281839,0.7013945029666455
144,12,192.0,0.0,0,34,65,45,1,19,86.0,52.09713905522289,0.04480512488402555,0.0021697681551469962,0.0,0.11661824323252007,0.05405800819375575,0.0026199590329271634,0.0,0.14077115662553336
412,149,191.0,0.0,2,82,186,144,0,42,80.0,104.6117054751416,0.028319433032678,0.0,0.0004142284659826084,0.041287208388439404,0.03381589299509045,0.0,0.0005001739971951858,0.049474266494445085
237,12,189.0,0.0,0,54,121,62,0,51,83.0,51.0,0.06183691349926327,0.0,0.0,0.06183691349926327,0.07128195805694976,0.0,0.0,0.07128195805694976
335,83,185.0,0.125,0,76,117,142,0,31,82.0,31.0,0.025231572533686953,0.0,0.0,0.025231572533686953,0.0304667050337973,0.0,0.0,0.0304667050337973
52,2,190.0,0.25,0,14,25,13,0,10,82.0,10.0,0.07676277808295145,0.0,0.0,0.07676277808295145,0.0910994012308894,0.0,0.0,0.0910994012308894
199,3,171.0,0.0,1,52,78,69,0,10,65.0,41.3058527375708,0.02046490172787466,0.0,0.005167298217709039,0.1822315787825859,0.024376314208163948,0.0,0.005904711883499237,0.20922835489077538
171,4,192.0,0.25,0,41,85,45,0,28,80.0,28.0,0.07840950798133026,0.0,0.0,0.07840950798133026,0.08912689760983387,0.0,0.0,0.08912689760983387
252,0,188.0,0.0,0,55,102,95,0,5,82.0,5.0,0.009063648857517296,0.0,0.0,0.009063648857517296,0.010651745088852593,0.0,0.0,0.010651745088852593
241,14,178.0,0.0,1,72,92,77,1,36,71.0,100.4029917927937,0.048822924800266836,0.0007683686022250931,0.0006723225269469566,0.0953013572945309,0.05900760194646931,0.000927792333591913,0.0008118182918929239,0.1151295377213968
102,17,180.0,0.125,0,31,36,35,0,7,75.0,7.0,0.028559341529285253,0.0,0.0,0.028559341529285253,0.034484930860750704,0.0,0.0,0.034484930860750704
229,9,170.0,0.25,0,50,103,76,4,49,68.0,181.38855622089156,0.09782839100414527,0.0038041605662653853,0.0,0.22373522225422612,0.11640789274533093,0.0045934607412546746,0.0,0.26843830164334415
303,20,189.0,0.875,6,85,133,85,2,77,82.0,331.02939453587055,,,,,,,,
304,42,172.0,0.75,5,89,102,113,0,38,72.0,194.52926368785398,,,,,,,,
270,31,175.0,0.25,1,62,96,112,0,19,68.0,50.3058527375708,0.02322368910369051,0.0,0.00039669188710228916,0.035642466903503846,0.025673819114134473,0.0,0.00045330290631050976,0.039864853144604154
290,2,181.0,0.25,1,70,111,109,0,22,77.0,53.3058527375708,0.04369044970564912,0.0,0.0029812891899561084,0.13702225005452678,0.05051707762001887,0.0,0.003401615037483268,0.15700753705337642
400,16,183.0,0.0,1,107,159,134,1,71,77.0,135.4029917927937,0.07990790667314555,0.0007578704052639924,0.0005413360037599945,0.12193823407726148,0.09250057214211455,0.0008660244095798882,0.0006185888639856343,0.14052895433223292
220,0,188.0,0.125,0,58,97,65,0,1,82.0,1.0,0.0008394134235518903,0.0,0.0,0.0008394134235518903,0.0009592042511169646,0.0,0.0,0.0009592042511169646
350,0,185.0,0.875,1,86,167,97,1,10,82.0,74.40299179279369,0.009043301996564475,0.0010555058528626214,0.0002673679306906573,0.052347707047311044,0.010623825921811497,0.0011777594110578581,0.0003201878908278278,0.05962804788180022
186,12,191.0,0.625,0,43,63,80,0,12,76.0,12.0,0.02838639535663779,0.0,0.0,0.02838639535663779,0.03178577122596451,0.0,0.0,0.03178577122596451
492,9,172.0,0.125,1,113,206,173,5,73,69.0,269.79154801368526,,,,,,,,
443,39,170.0,0.0,0,115,189,139,0,21,60.0,21.0,0.01954901454032588,0.0,0.0,0.01954901454032588,0.021961768744710255,0.0,0.0,0.021961768744710255
765,194,188.0,0.0,3,176,418,171,4,76,83.0,302.30611443360397,0.02655686011721127,0.0026192463731669053,0.000500252467760352,0.12890725163711655,0.030538250692426803,0.0037173153989053832,0.0005716423877010103,0.1714665077700408
324,76,175.0,0.0,0,68,165,91,0,43,72.0,43.0,0.05147535854242213,0.0,0.0,0.05147535854242213,0.05879395042847809,0.0,0.0,0.05879395042847809
424,45,176.0,0.5,1,111,203,110,3,64,66.0,194.59726990323946,,,,,,,,
266,19,180.0,0.5,1,71,97,98,0,50,75.0,81.3058527375708,0.06987776853751819,0.0,0.0010900875692153316,0.10400388945042985,0.08042411237576413,0.0,0.0012456515480258666,0.11942029630058901
399,57,178.0,0.25,2,90,187,122,2,67,70.0,195.8059835855874,0.0714700827163874,0.005017923539674296,0.0007043117532579994,0.25959807590629924,0.07937869946505188,0.004294783287834539,0.00080482252115778,0.24671939448180505
260,14,188.0,0.125,2,73,100,87,3,36,81.0,197.90312264081027,0.04755480338465913,0.003082000460264003,0.005403335296789575,0.31871622027929064,0.05476486780044428,0.003853769173397048,0.006174433290523277,0.3756095013501742
387,28,186.0,0.125,1,79,191,117,2,47,87.0,144.50013084801657,0.034810092061228225,0.0013152501805237407,0.0027454337711352856,0.1642892555183444,0.04033359601705224,0.001592646672371899,0.0017958037681300497,0.1492648127090371
481,44,182.0,0.125,0,121,188,172,0,12,70.0,12.0,0.006276434562850137,0.0,0.0,0.006276434562850137,0.007737543260314637,0.0,0.0,0.007737543260314637
465,52,180.0,0.25,0,112,234,119,1,74,77.0,107.0971390552229,0.060834989029375966,0.001965424691537295,0.0,0.12588492334775436,0.0680518330351859,0.0021930692481767016,0.0,0.1406361508998233
69,0,195.0,0.125,0,18,29,22,0,1,86.0,1.0,0.0030843563004929924,0.0,0.0,0.0030843563004929924,0.003524517945964661,0.0,0.0,0.003524517945964661
293,42,179.0,0.0,0,70,116,107,2,40,68.0,106.19427811044578,0.051003658576155186,0.0009534422636089939,0.0,0.08255986975594852,0.06133564257493985,0.0011082940362075674,0.0,0.09801700440537589
258,8,185.0,0.0,0,63,131,64,0,34,72.0,34.0,0.06406540447887968,0.0,0.0,0.06406540447887968,0.07569042257588321,0.0,0.0,0.07569042257588321
199,0,192.0,0.25,0,54,78,67,0,2,90.0,2.0,0.0015153936321661559,0.0,0.0,0.0015153936321661559,0.001829812657917384,0.0,0.0,0.001829812657917384
198,68,185.0,0.25,1,50,69,79,1,33,79.0,97.4029917927937,0.06522835439715748,0.005231221853505086,0.0007473174076435838,0.2617622402232494,0.07876215525627402,0.0063166135588380926,0.0009023733655482989,0.3160735602674059
265,0,189.0,0.25,0,59,109,97,0,18,80.0,18.0,0.021698826933690154,0.0,0.0,0.021698826933690154,0.025947045179917576,0.0,0.0,0.025947045179917576
494,20,182.0,0.0,5,133,206,155,3,64,82.0,319.8206808535226,0.05016307480152656,0.0021530154418773983,0.0015477786015301673,0.16987625523925168,0.05673528989639672,0.0025783551208767184,0.0018535505159957704,0.2000984473612115
562,11,191.0,0.875,1,145,220,197,1,51,85.0,115.4029917927937,0.02584777384962426,0.0002996099117195753,0.002912518570713899,0.1269428822303396,0.028765520508073787,0.0003423665775824106,0.0025995511961747933,0.12147804166540367
286,7,184.0,0.25,0,87,95,104,1,68,80.0,101.0971390552229,0.08380589025316086,0.001145862560102817,0.0,0.12173066274305748,0.10036219067033245,0.0013722338178335477,0.0,0.1457792041554488
170,20,172.0,0.5,0,48,60,62,0,10,64.0,10.0,0.016850457286007366,0.0,0.0,0.016850457286007366,0.020138045929945846,0.0,0.0,0.020138045929945846
